regcenterName;lendingOfficeName;lendingOfficeCode;type;organizationName;shopName;commercialNetName;shopCode;shopAddress;locationMessage;workingHours;latitude;longitude;order
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Арсентьев А.В.;Терминал мебели ТЦ Фабрика_ИП Арсенттьев А.В._Ленинск-Кузнецкий, Телефонная 13;;420102161000007;652523, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Телефонная ул, д. 13;не указано;"Пн-Пт: 11:00-19:00 ; Сб: 11:00-19:00 ; Вс: 11:00-19:00";54.7073194;86.1950344;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС,ООО ""ДНС РИТЕЙЛ""  г. Томск пр-кт Мира д 48/3";ЭКСПЕРТ-РИТЕЙЛ;2501015020002545;634057, Томская обл, Томск г, Мира пр-кт, д. 48/3;ост. Пр-т Мира, ТЦ Волна, вход в магазин ДНС, кредитный отдел справа от входа;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.51653;84.9774312;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Мебель плюс""";Меридиан_ООО Мебель плюс_Ленинск-Кузнецкий, Телефонная,13;;420102319000001;652523, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Телефонная ул, д. 13;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.7073194;86.1950344;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Харьков Николай Александрович;Меховой салон Александрия_ИП Харьков Н.А._Ленинск-Кузнецкий Телефонная 13;;420101083000003;652523, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Телефонная ул, д. 13;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.7073194;86.1950344;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Кахаев Руслан Габибуллах Оглы;Кахаев Р.Г., ИП Кахаев Р.Г.,г. Асино, ул. Партизанская, д. 47/1;;700101092000001;636840, Томская обл, Асиновский р-н, Асино г, Партизанская ул, д. 47, кор. 1;"Магазин ""Асият"" рядом со зданием Администрации, за зданием  Пенсионного Фонда России. Торговая точка в центре магазина, рядом с кассой.";"Пн-Пт: 09:00-18:00 ; Сб: 10:00-17:00 ; Вс: 10:00-17:00";57.0001834;86.1449064;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Ореол""";Старт_ООО Ореол_Ленинск-Кузнецкий, пр.Ленина 28;;420102112000002;652507, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Ленина пр-кт, д. 28;"Остановка ""20 школа"". Троллейбус 1,2,3. Автобус 2,10,11,20, 119,140. Находится в жилом доме на 1 этаже, справо от магазина ""Мария РА"". Агент располагается на 0 этаже.";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-17:00";54.6881968;86.1941923;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Воротынцев Юрий Михайлович;Интерьер и Комфорт_ИП Воротынцев Ю.М._Белово Почтовый 47;;420101675000010;652612, Кемеровская область - Кузбасс обл, Белово г, Почтовый пер, д. 47;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.4057576;86.2898243;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Лира""";Громада ЛК;;420101060000001;652500, Кемеровская обл, Ленинск-Кузнецкий г, Кирова пл, д. 4;"Остановка ""Мебельная фабрика"". Троллейбус 1,2,3. Автобус 2,11,20,119. Прямо за остановкой, здание бывшей мебельной фабрики.";"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";54.6591761;86.14648;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС Мельниково, ООО ""ДНС РИТЕЙЛ"", Мельниково с., Коммунистическая ул, д. 1Е";ЭКСПЕРТ-РИТЕЙЛ;2501015020001934;636130, Томская обл, Шегарский р-н, Мельниково с, Коммунистическая ул, д. 1Е;Рабочее место сотрудника банка находится в магазине ДНС, ДНС находится на втором этаже в ТЦ Фаворит, место сотрудника расположено напротив входа около кассы ДНС;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";;;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Дедковский Н.А.;СтройДом, ИП Дедковский Н.А., Промышленная, ул. Осенняя, д.6;;420102325000001;652380, Кемеровская область - Кузбасс обл, Промышленновский р-н, Промышленная пгт, Осенняя ул, д. 6;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.893353;85.620002;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Партнер-ТА""";Теле2_ООО Партнер-ТА_Новый городок, ул Киевская, д.25;КРЕДИТНЫЙ ОТДЕЛ;700101296000129;652645, Кемеровская область - Кузбасс обл, Белово г, Новый Городок пгт, Киевская ул, д. 25;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.306106;86.2948265;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС РИТЕЙЛ Кемеровская обл, Кемерово г, Московский пр-кт, д 19;ЭКСПЕРТ-РИТЕЙЛ;2501017340002026;650065, Кемеровская область - Кузбасс обл, Кемерово г, Московский пр-кт, д. 19;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.3563083;86.1569598;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""СанТэк""";"СанТэк, ООО ""СанТэк"", г. Асино, ул. Партизанская, д.68, стр 1";;700101136000001;636840, Томская обл, Асиновский р-н, Асино г, Партизанская ул, д. 68, кор. 1;"Магазин сторительных товаров ""Сантэл"". Сотрудник Банка находится на втором этаже, в центре торгового зала.";"Пн-Пт: 09:00-19:00 ; Сб: 09:00-18:00 ; Вс: 09:00-17:00";57.0008932;86.1439491;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";ДНС, Томск ТЦ Южный, ул. Нахимова д.38;ЭКСПЕРТ-РИТЕЙЛ;2501015020001696;634034, Томская обл, Томск г, Нахимова ул, д. 38;"ТЦ ""Южный"", 2 этаже магазин ДНС, кредитный отдел справа от входа, в конце зала.";"Пн-Пт: 10:30-20:30 ; Сб: 10:30-20:30 ; Вс: 10:30-20:30";56.4554832;84.970945;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Южная Корона""";Громада Мариинск Южная Корона Мариинск г, 50 лет Октября ул, д. 78 652160,;;770102031000001;652155, Кемеровская обл, Мариинский р-н, Мариинск г, 50 лет Октября ул, д. 78;Двухэтажное здание с вывеской ГРОМАДА. Кредитный отдел на втором этаже;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.200882;87.71625;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", Бачатский пгт, Шевцовой ул, д. 61";ЭКСПЕРТ-РИТЕЙЛ;2501015020002593;652642, Кемеровская область - Кузбасс обл, Белово г, Бачатский пгт, Шевцовой ул, д. 61;"Остановка ""Заводская"". Автобусы 1,2,5,105,108,115. Отдельно стоящее здание справо от остановки за магазином ""Мария РА""";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.2834052;86.0981663;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС Ритейл Томская обл Северск (ЗАТО ) Курчатова д. 11а;ЭКСПЕРТ-РИТЕЙЛ;2501017340001417;636037, Томская обл, Северск г, Курчатова ул, д. 11а;"ТЦ ""Мармелайт"" , 2 этаж, кредитный отдел у входа в магазин справа";"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";56.593819;84.909536;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Партнер-ТА""";Теле2_ООО Партнер-ТА_пгт Новый Городок, Киевская, 23А;КРЕДИТНЫЙ ОТДЕЛ;700101296000130;652645, Кемеровская область - Кузбасс обл, Белово г, Новый Городок пгт, Киевская ул, д. 23А;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.3069218;86.294521;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ООО Сильвия;instagram.com/danilka_angero_sudgensk/_ООО Сильвия_АНЖЕРО-СУДЖЕНСК Желябова 11;;420101880000003;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Желябова ул, д. 11;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0786569;86.0138954;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Томск,,Мира проспект,д. 21,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001194;634057, Томская обл, Томск г, Мира пр-кт, д. 21;Ост. 10 поликлиника, вход в магазин ДНС, кредитный отдел справа от входа напротив кассы;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.5154111;84.9782175;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;;14-09 СИТИЛИНК ООО Ситилинк г. Кемерово, Кузнецкий пр-т, д. 33Б;;770103914019062;650000, Кемеровская область - Кузбасс обл, Кемерово г, Кузнецкий пр-кт, д. 33Б;ТЦ Я, 3 этаж, с эскалатора направо;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3589716;86.0673861;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Юрга, Машиностроителей ул, д. 32";ЭКСПЕРТ-РИТЕЙЛ;2501015020001114;652057, Кемеровская обл, Юрга г, Машиностроителей ул, д. 32;1 этаж вывеска ДНС;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.7093162;84.9159839;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Тухачевского,д. 50а,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001144;650070, Кемеровская обл, Кемерово г, Тухачевского ул, д. 50а;ТЦ Сотка, вывеска технопоинт;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.3167872;86.1379154;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", Кемерово г, Стахановская ул, д. 6";ЭКСПЕРТ-РИТЕЙЛ;2501015020002591;650903, Кемеровская область - Кузбасс обл, Кемерово г, Стахановская ул, д. 6;2 этаж, лестница направо;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.5173907;86.0989992;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Авдеенко Сергей Сергеевич;Диксис_ИП Авдеенко С.С._ Гурьевск, ул. Ленина, 25/2;BELLWOOD;220102679000016;652780, Кемеровская область - Кузбасс обл, Гурьевский р-н, Гурьевск г, Ленина ул, д. 25/2;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.2832351;85.9342505;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",,,Гурьевск,,Ленина,д. 26,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001156;652780, Кемеровская обл, Гурьевский р-н, Гурьевск г, Ленина ул, д. 26;"Остановка ""Заводская"". Автобусы 1,2,5,105,108,115. Отдельно стоящее здание справо от остановки за магазином ""Мария РА""";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.2829106;85.9366661;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Мишина Д.В.;Мир кровли _ИП Мишина Д.В._ Анжеро-Судженск ,ул.Дорожная 39;;420102317000002;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Горняцкая ул, д. 4;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0832283;86.0092096;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Белоногова Н.А.;Мебель плюс_ИП Белоногова Н.А._ Промышленная пгт, Коммунистическая ул, д. 45/1А;;420101994000005;652380, Кемеровская область - Кузбасс обл, Промышленновский р-н, Промышленная пгт, Коммунистическая ул, д. 45/1, кор. А;ТЦ с вывеской Мебель плюс, Пятерочка и Фэмели, прямо по лестнице на 2 этаж, вход в МЕБЕЛЬ ПЛЮС по правую руку.;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-16:00 ; Вс: 10:00-16:00";54.9056506;85.6431855;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Техносистема""";"Доминго, ООО ""Техносистема"", г.Ленинск-Кузнецкий, ул.Телефонная, д.13";;420202495000002;652523, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Телефонная ул, д. 13;"Остановка ""ТЦ Фабрика"". Троллейбус 1,3. Находится в конце ТЦ Фабрика слево от центального прохода.";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.7090528;86.19761;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Партнер-ТА""";Теле2_ООО Партнер-ТА_Белово, Советская, 32;КРЕДИТНЫЙ ОТДЕЛ;700101296000131;652600, Кемеровская область - Кузбасс обл, Белово г, Советская ул, д. 32;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.416593;86.30276;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Кемерово г, Кузнецкий проспект,д. 80,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001148;650025, Кемеровская обл, Кемерово г, Кузнецкий пр-кт, д. 80;ТЦ Кузнецкий ,1 этаж ,отдельный вход;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3458917;86.062723;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Левашов Д.А.;Фабрика дверей_ИП ЛевашовД.А._Анжеро-судженск,Ленина ул 28 дом;;420102037000003;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Ленина ул, д. 28;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0766736;86.021315;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Симонов С.Р.;ХОЗЯИН _ИП Симонов С.Р._г.Белово_Октябрьская  40;;420101478000001;652600, Кемеровская обл, Белово г, Октябрьская ул, д. 40;"Остановка ""Кинотеатр Рубин"". Автобус 1,4,26Т,108,120. Магазин находится справо от остановки, в отдельно стоящем здании, состоит из двух отделов. Сотрудник располагается во втором отеле, рядом с кассой магазина.";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-17:00";54.417796;86.2983785;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС БРОКЕР, ООО ""ДНС РИТЕЙЛ"" Кемеровская обл.-Кузбасс, г. Юрга, пр-кт Победы, д. 10";ЭКСПЕРТ-РИТЕЙЛ;2501015020003287;652061, Кемеровская область - Кузбасс обл, Юрга г, Победы пр-кт, д. 10;ТЦ Империал;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.7130461;84.9352725;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Артемова Н.А.;instagram.com/dr.artemovanatalia_ИП Артемова Н.А._Белово ул.Советская 11;;420102321000001;652600, Кемеровская область - Кузбасс обл, Белово г, Советская ул, д. 11;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.4214218;86.3049614;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Дмитриев С.Л.;Акватерм_ИП Дмитриев С.Л._Анжеро-Судженск,Шоссейная ул.,42б;;420102324000001;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Шоссейная ул, д. 42Б;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0703816;86.0331348;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";ДНС, ТЦ 555, Колпашево г, Белинского ул, д. 15;ЭКСПЕРТ-РИТЕЙЛ;2501015020001671;636460, Томская обл, Колпашевский р-н, Колпашево г, Белинского ул, д. 15;"ТЦ ""555"", 1 этаж, сотрудник в магазине ""днс"", кредитный отдел слева от входа, рядом со стойкой администратора.";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";;;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС БРОКЕР ООО ДНС РИТЕЙЛ с Каргасок ул Октябрьская д 11;ЭКСПЕРТ-РИТЕЙЛ;2501015020002834;636700, Томская обл, Каргасокский р-н, Каргасок с, Октябрьская ул, д. 11;"ДНС находистя в центре с. Каргасок в ТЦ ""Изумрудный"", напроив здания Казначейства. Сотрудник Банка находистяв магазине ДНС  в конце зала, на первом этаже.";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";59.06508;80.846275;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Томск,,Красноармейская,д. 114,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001202;634034, Томская обл, Томск г, Красноармейская ул, д. 114;"ТЦ ""Садко"", магазин ДНС, сотрудник Банка на втором этаже  рядом с отделом выдачи товара.";"Пн-Пт: 11:00-22:00 ; Сб: 11:00-22:00 ; Вс: 11:00-22:00";56.4642993;84.9657723;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Ульянов С.П.;Мебель на заказ_ИП Ульянов С.П._Ленинск-Кузнецкий, пр-т Ленина 58;;420101267000003;652507, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Ленина пр-кт, д. 58;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.6923297;86.2004651;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Кочмар Н.В.;eco-42.ru_ИП Кочмар Н.В._Ленинск-Кузнецкий пр Кирова 26;;420102315000005;652500, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Кирова пр-кт, д. 26;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.6642154;86.1638837;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Кемерово г, Шахтёров проспект,д. 54,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001131;650002, Кемеровская обл, Кемерово г, Шахтеров пр-кт, д. 54;2 этаж вывеска ДНС (прямо от эскалатора);"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3997028;86.1178825;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Авдеенко Сергей Сергеевич;XIAOMI_ИП Авдеенко С.С._ Гурьевск, ул. Ленина, 25/2;BELLWOOD;220102679000015;652780, Кемеровская область - Кузбасс обл, Гурьевский р-н, Гурьевск г, Ленина ул, д. 25/2;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.2832351;85.9342505;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС БРОКЕР ООО ДНС РИТЕЙЛ г Анжеро-Судженск ул Ленина д 13А;ЭКСПЕРТ-РИТЕЙЛ;2501015020002832;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Ленина ул, д. 13а;1 этаж вывеска ДНС;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";56.0804019;86.0197792;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Ульянов С.П.;Окна ЛК_ИП Ульянов С.П._Ленинск-Кузнецкий, пр-т Ленина 58;;420101267000004;652507, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Ленина пр-кт, д. 58;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.6923297;86.2004651;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Борщев С.В.;Форвард, ИП Борщев С.В., г. Мариинск, ул. Ленина, д.29;;420101545000001;652150, Кемеровская обл, Мариинский р-н, Мариинск г, Ленина ул, д. 29; Трехэтажное здание с вывеской БИЛАЙН и МАГНИТ.Центральный вход, прямо коридорору, под лестницей налево.;"Пн-Пт: 10:00-18:00 ; Сб: 10:00-18:00 ; Вс: 10:00-18:00";56.2061351;87.7596277;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Кемерово г, Терешковой ул, дом 22А";ЭКСПЕРТ-РИТЕЙЛ;2501015020001780;650023, Кемеровская обл, Кемерово г, Терешковой ул, д. 22А;ТЦ СПУТНИК, на втором этаже;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";42.9703422;132.4096165;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС БРОКЕР, ООО ""ДНС РИТЕЙЛ"",г Белово ул Ильича д 30";ЭКСПЕРТ-РИТЕЙЛ;2501015020003599;652644, Кемеровская область - Кузбасс обл, Белово г, Инской пгт, Ильича ул, д. 30;"ТЦ ""Мария-Ра"" от центрального входа налево подняться по лестнице на 2-ой этаж, прмо до конца.";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.4338238;86.4370832;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Кизюн Л.А.;Домашняя техника_ИП Кизюн Л.А._Юрга г, пр Победы 30а;;420101480000003;652062, Кемеровская область - Кузбасс обл, Юрга г, Победы пр-кт, д. 30А;Вывеска на здании Домашняя техника отдельный вход;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-17:00 ; Вс: 10:00-17:00";55.7054859;84.9154259;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Мишина Д.В.;Эконом Строй _ИП Мишина_Анжеро-Судженск,ул Горняцкая 4;;420102317000003;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Горняцкая ул, д. 4;остановка Диспечерская ,ТЦ Спутник;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-18:00 ; Вс: 10:00-18:00";56.0832283;86.0092096;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Химиков проспект,д. 39,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001134;650003, Кемеровская обл, Кемерово г, Химиков пр-кт, д. 39;не указано;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";;;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", Томск, Беринга, 10";ЭКСПЕРТ-РИТЕЙЛ;2501015020001588;634063, Томская обл, Томск г, Беринга ул, д. 10;"ТЦ ""Манеж"", сотрудник Банка находится в магазине ""ДНС"" на втором этаже, кредитный отдел справа от входа.";"Пн-Пт: 11:00-20:00 ; Сб: 11:00-20:00 ; Вс: 11:00-20:00";56.516353;85.033695;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС, ООО ""ДНС РИТЕЙЛ"", г. Кемерово ул. Леонова д 24А";ЭКСПЕРТ-РИТЕЙЛ;2501015020002607;650033, Кемеровская область - Кузбасс обл, Кемерово г, Леонова ул, д. 24А;ТЦ пятерочка, лестница налево, 2 этаж;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.390783;86.0149364;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",,Асино,,Станционная,д. 40/1,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001204;636840, Томская обл, Асиновский р-н, Асино г, Станционная ул, д. 40/1;"ТЦ без названия, сотрудник находится в магазине ""ДНС"" на 2 этаже. Напротив  ""Пятерочка"", рядом автовокзал.";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.9977421;86.1566902;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Безверхая Н.А.;sv-mebel.ru_ИП Безверхая Н.А._Кемерово_ул. Терешковой 41;;420102278000005;650036, Кемеровская область - Кузбасс обл, Кемерово г, Терешковой ул, д. 41;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.3254609;86.1488457;3 порядок
