partnerCode;shopName;shopAddress;workingHours;latitude;longitude
LS49;Нсиб Пашино Мария Ра;630900, Новосибирская обл, Новосибирск г, Новоуральская ул, дом № 17 Пашино;Пн-Вс (10:00-20:00);55,176321;82,961933
LE24;СРТ Балаково ТЦ Грин Хаус;413863, Саратовская обл, Балаково г, Трнавская ул, дом № 24;Пн-Вс (10:00-21:00);52,022751;47,829543
LC90;РТ Учалы Ленина;453700, Башкортостан Респ, Учалинский р-н, Учалы г, Ленина ул, дом № 31А;Пн-Вс (10:00-19:45);54,322228;59,375094
LB13;РТ Кувандык;462243, Оренбургская обл, Кувандык г, Ленина ул, дом № 21/2;Пн-Вс (09:00-20:00);51,47733;57,349023
GL27;Астр Красный Яр;416150, Астраханская обл, Красноярский р-н, Красный Яр с, Советская ул, дом № 70;Пн-Вс (08:00-19:00);46,533749;48,337885
GN33;Крнд Кабардинка;353480, Краснодарский край, Геленджик г, Кабардинка с, Революционная ул, дом № 65;Пн-Вс (09:00-19:00);44,650931;37,939294
GM19;Крнд Хадыженск2;352680, Краснодарский край, Апшеронский р-н, Хадыженск г, Ленина ул, дом № 26;Пн-Вс (08:00-20:00);44,421231;39,536441
LQ30;Бур Улан-Удэ ТЦ Капитал;670045, Бурятия Респ, Улан-Удэ г, Автомобилистов пр-кт, дом № 4а ТЦ Капитал;Пн-Вс (10:00-21:00);51,831185;107,657657
NE32;Ирк Куйтун Карла Маркса ЕС;665302, Куйтун п, Карла Маркса ул 2;Пн-Вс (09:00-21:00);54,35293;101,52169
LZ42;Якутск Сайсары2;677000, Саха /Якутия/ Респ, Якутск г, Лермонтова ул, дом № 62, корпус 2;Пн-Вс (10:00-20:00);62,036306;129,719944
GE50;Крг Далматово;641730, Курганская обл, Далматовский р-н, Далматово г, Ленина ул, дом № 85;Пн-Вс (09:00-20:00);56,2592;62,933148
S672;Псков Великие Луки Вокзальная ЕС;182100, Великие Луки г, Вокзальная 11;Пн-Вс (10:00-21:00);56,34685;30,55992
X454;Амур Благовещенск Автовокзал2 ЕС;675000, Благовещенск г, 50 лет Октября ул 44Д;Пн-Вс (09:00-20:00);50,26803;127,53511
L508;ТЦ Саларис;142784, Москва г, Московский п, Саларьево д, Киевское шоссе 23 км, дом № 1;Пн-Вс (10:00-22:00);55,621811;37,424048
LB97;РТ Самара ТЦ Аврора3;443069, Самарская обл, Самара г, Аэродромная ул, дом № 47, корпус А ТЦ Аврора;Пн-Вс (10:00-22:00);53,191329;50,188723
LS15;Крск Норильск Кайеркан Дом быта;663340, Красноярский край, Норильск г, Школьная ул, дом № 16 Красноярский край, г. Норильск, район Кайеркан, ул. Школьная , д. 16;Пн-Вс (11:00-20:00);69,350503;87,755043
U168;Члб ТЦ КС ЕС;454000, Челябинск г, Черкасская ул 15;Пн-Вс (10:00-21:00);55,23033;61,3792
S809;Архск ТЦ Петромост2 ЕС;163057, Архангельск г, Ленинградский пр 255;Пн-Вс (09:00-22:00);64,51034;40,66389
LT59;Ирк ТЦ Сильвермолл;664043, Иркутская обл, Иркутск г, Сергеева ул, дом № 3/5, помещение 117(А60);Пн-Вс (10:00-22:00);52,265696;104,227022
N920;Хкс Аскиз ЕС;655700, Аскиз пгт, Победы ул уч. 5-2;Пн-Пт (09:00-19:00), Сб-Вс (09:00-17:00);53,132395;90,534667
R066;Кинешма5 ЕС;155800, Кинешма г, Рылеевская ул 3;Пн-Вс (08:00-20:00);57,44203;42,16897
RF44;Богучар2 ЕС;396790, Богучар г, Шолохова ул 1а;Пн-Вс (08:00-18:00);49,93393;40,55742
GA70;ЕК Нижний Тагил ТЦ Квадрат;622000, Свердловская обл, Нижний Тагил г, ул. Пархоменко 41 (на пересечении улиц Пархоменко - Серова);Пн-Вс (10:00-21:00);57,919746;59,965947
LZ46;Хаб Чегдомын;682030, Хабаровский край, Верхнебуреинский р-н, Чегдомын рп, Центральная ул, дом № 36;Пн-Вс (09:00-19:00);51,133707;133,034583
U611;ХМАО Сургут ТЦ Альбатрос ЕС;628400, Сургут г, Ленина пр-кт 37;Пн-Вс (09:00-22:00);61,25408;73,39146
YB58;Курск33;305007, Курская обл, Курск г, Сумская ул, дом № 44;Пн-Вс (09:00-21:00);51,710726;36,141811
P576;РТ Илек ЕС;461350, Илек с, Комарова ул 26;Пн-Вс (10:00-20:00);51,52244;53,37044
PD15;РТ Красный Яр2 ЕС;446370, Красный Яр с, Комсомольская ул 86;Пн-Ср (09:00-18:00), Пт-Сб (09:00-18:00);53,49707;50,3877
L223;Белоозерский3;140250, Московская обл, Воскресенский р-н, Белоозерский пгт, Коммунальная ул, дом № 16а, стр.2;Пн-Вс (09:00-20:00);55,455468;38,44305
GM65;РнД Зерноград2;347740, Ростовская обл, Зерноградский р-н, Зерноград г, им Ленина ул, дом № 20/29-а;Пн-Вс (08:00-19:00);46,849564;40,312815
GE37;ЯНАО Уренгой;629860, Ямало-Ненецкий АО, Пуровский р-н, Уренгой пгт, 3-й мкр, дом № 19 А ТЦ Айсберг;Пн-Вс (10:00-21:00);65,960532;78,375689
P701;ПНЗ Кирова2 ЕС;440000, Пенза г, Кирова ул 73;Пн-Вс (09:00-21:00);53,19841;45,02138
GN27;Крнд Динская2;353200, Краснодарский край, Динской р-н, Динская ст-ца, Красная ул, дом № 78/1, корпус А;Пн-Вс (08:00-20:00);45,217184;39,225726
YP96;СПб Луга ТК Айсберг;188230, Ленинградская обл, Лужский р-н, Луга г, Урицкого пр-кт, дом № 77, корпус 3 ТК Айсберг;Пн-Вс (09:00-21:00);58,732686;29,844034
MV06;Чехов ТЦ Карнавал ЕС;"142300, Чехов г, Московская ул,вл.96""КАРНАВАЛ""";Пн-Вс (10:00-22:00);55,15345;37,45948
GA87;ЕК Омега2;620012, Свердловская обл, Екатеринбург г, Космонавтов пр-кт, дом № 41;Пн-Вс (09:00-21:00);56,899749;60,613267
P529;РТ Оренбург Гагарина4 ЕС;460051, Оренбург г, Гагарина пр-кт 48/3;Пн-Вс (09:30-21:00);51,77645;55,18504
L533;Серпухов ТЦ Атлас;142200, Московская обл, Серпухов г, Советская ул, дом № 111;Пн-Вс (10:00-22:00);54,920842;37,425742
LS08;Крск Лесосибирск Белинского;662543, Красноярский край, Лесосибирск г, Белинского ул, дом № 36 пом. 76;Пн-Вс (09:00-21:00);58,192427;92,525917
KG66;Крнд Северская Комарова ЕС;353240, Северская ст-ца, Комарова ул 11;Пн-Вс (09:00-19:00);44,84702;38,67526
L128;Троицк2;142191, Москва г, Троицк г, Академическая пл, дом № 3;Пн-Вс (09:00-21:00);55,815792;37,380031
P193;РТ Сорочинск Володарского ЕС;461900, Оренбургская обл., г. Сорочинск, ул. Володарского, д. 16, корп. А;Пн-Вс (09:00-20:00);52,43145;53,15754
P417;РТ Приютово К.Маркса2 ЕС;452017, Приютово рп, Карла Маркса ул 11;Пн-Вс (09:00-20:00);53,90281;53,93184
LE59;НН Арзамас Диалог2;607220, Нижегородская обл, Арзамас г, Ленина пр-кт, дом № 121, корпус а;Пн-Вс (09:00-20:00);55,399678;43,832037
L544;Тверская9;125009, Москва г, Тверская ул, дом № 17;Пн-Вс (10:00-22:00);55,758748;37,611583
R536;Александров5 ЕС;Александров г, Свердлова ул 6;Пн-Вс (09:00-19:00);56,39623;38,7147
U787;ЕК ТЦ Торговый центр Билимбаевская;620000, Екатеринбург г, Билимбаевская ул 15;Пн-Вс (10:00-20:00);56,88176;60,51618
YB59;Курск34;305026, Курская обл, Курск г, Менделеева ул, дом № 47 А;Пн-Вс (08:30-21:00);51,669862;36,073851
GE17;ЯНАО Лабытнанги3;629400, Ямало-Ненецкий АО, Лабытнанги г, Гагарина ул, дом № 68;Пн-Вс (10:00-20:00);66,650604;66,36772
R576;Жуков ЕС;249190, Жуков г, Ленина 22;Пн-Вс (10:00-20:00);55,02081;36,71332
R837;Демидов ЕС;216240, Демидов г, Советская ул 7;Пн-Вс (09:00-20:00);55,26494;31,51481
L033;Большая Черкизовская;107061, Москва г, Черкизовская Б ул, дом № 3, корп.1;Пн-Вс (09:00-21:00);55,797213;37,716626
KD42;РСО Владикавказ Владикавказская ЕС;362045, Владикавказ г, Владикавказская 26;Пн-Вс (08:00-20:00);43,04864;44,63274
S022;Калин Светлый ЕС;238340, Светлый г, Горького ул 13Г;Пн-Вс (09:00-20:00);54,67662;20,13805
L556;Солнечногорск ТЦ Солнечный;141505, Московская обл, Солнечногорский р-н, Солнечногорск г, Красная ул, дом № 22а Тц Солнечный;Пн-Вс (10:00-22:00);56,175059;36,999171
R564;Суворов2 ЕС;301430, Суворов г, Кирова ул 6;Пн-Вс (09:00-19:00);54,12189;36,49905
GB42;Крг Макушино;641600, Курганская обл, Макушинский р-н, Макушино г, Ленина ул, дом № 66А;Пн-Вс (09:00-19:00);55,206257;67,249742
L529;Руза3;143103, Московская обл, Рузский р-н, Руза г, Федеративная ул, дом № 7;Пн-Вс (09:00-21:00);55,706412;36,197261
GO02;РнД Таганрог Гоголевский;347900, Ростовская обл, Таганрог г, Гоголевский пер, дом № 31;Пн-Вс (08:00-20:00);47,212151;38,916177
ND26;КО Нкуз ТЦ Сити Молл2 ЕС;Новокузнецк г, Кирова ул, д. 55, пом. 1053;Пн-Вс (10:00-22:00);53,75836;87,13764
W153;РТ Алатырь ЕС;429828, Алатырь г, Комиссариатская ул 42;Пн-Пт (08:00-19:00), Сб-Вс (08:00-18:00);54,84029;46,59072
R565;Шацк ЕС;391550, Шацк г, Комсомольская ул 2А;Пн-Вс (09:00-19:00);54,025;41,7095
L438;Старая Купавна;142450, Московская обл, Ногинский р-н, Старая Купавна г, Кирова ул, дом № 7А;Пн-Вс (09:00-20:00);55,807261;38,178499
LP61;Прим Находка ТЦ Ромашка;692924, Приморский край, Находка г, Спортивная ул, дом № 2 ТЦ Ромашка;Пн-Вс (10:00-20:00);42,778985;132,854057
KG75;ЧР Грозный Лорсанова ЕС;364051, Грозный г, Лорсанова ул 1А;Пн-Вс (09:00-18:00);43,32648;45,68774
LZ58;Южно-Сахалинск ТРЦ Аллея;693004, Сахалинская обл, Южно-Сахалинск г, Им ИП Фархутдинова ул, дом № 3;Пн-Вс (10:00-21:00);46,90792;142,74211
NE96;НСО Довольное ЕС;Новосибирская область, с.Довольное, ул. Ленина, 108;Пн-Пт (09:00-18:00), Сб (10:00-17:00);54,49611;79,66217
GB24;ЕК ТЦ Кировский;620072, Свердловская обл, Екатеринбург г, Сыромолотова ул, дом № 22 ТЦ Кировский;Пн-Вс (10:00-22:00);56,834608;60,682455
S050;Вологда Батюшкова ЕС;160001, Вологда г, Батюшкова ул 11;Пн-Вс (09:00-21:00);59,21934;39,88394
LZ54;Сахалин Оха ТЦ Панорама;694490, Сахалинская обл, Охинский р-н, Оха г, Ленина ул, дом № 29 ТРЦ Панорама;Пн-Вс (10:00-21:00);53,593644;142,948861
X045;Хаб Переяславка ЕС;682910, Переяславка рп, Ленина ул 49А;Пн-Вс (09:00-19:00);47,96603;135,05372
L488;Красково2;140050, Московская обл, Люберецкий р-н, Красково п, Карла Маркса ул, дом № 117/21;Пн-Вс (09:00-21:00);55,66048;37,991819
GO24;РСО Владикавказ Куйбышева;362025, Северная Осетия - Алания Респ, Владикавказ г, Куйбышева ул, дом № 21;Пн-Вс (08:00-20:00);43,032103;44,697107
YC11;Обнинск10;"249030, Калужская обл, Обнинск г, Маркса пр-кт, дом № 130 ТЦ ""ЭкоБазар""";Пн-Вс (09:00-21:00);55,123847;36,621248
YO46;Архск Северодвинск Мира15;164509, Архангельская обл, Северодвинск г, Мира ул, дом № 15;Пн-Пт (11:00-19:00), Сб-Вс (11:00-18:00);64,595419;39,810504
LS19;Крск Норильск ТЦ Арена;663319, Красноярский край, Норильск г, Металлургов пл, дом № 10 1 этаж;Пн-Вс (10:00-22:00);69,360224;88,18432
L278;Звенигород3;143180, Московская обл, Звенигород г, Московская ул, дом № 20/15;Пн-Вс (09:00-21:00);55,729544;36,85846
L316;Куровское;142621, Московская обл, Орехово-Зуевский р-н, Куровское г, Привокзальная площадь, д.1а;Пн-Вс (09:00-19:00);55,579144;38,920866
ND68;НСО Татарск Ленина2 ЕС;632122, Татарск г, Ленина ул 103Г;Пн-Вс (09:00-19:00);55,21551;75,95884
LS87;Омск Таврическое;646800, Омская обл, Таврический р-н, Таврическое рп, Ленина ул, дом № 75;Пн-Вс (09:00-19:00);54,584213;73,637081
LR83;Крск Ачинск 6-ой микрорайон;662150, Красноярский край, Ачинск г, 6-й мкр, участок № 8А/3, помещение 1;Пн-Вс (09:00-21:00);56,264032;90,496641
LZ32;Якутия Нижний Бестях;678080, Саха /Якутия/ Респ, Мегино-Кангаласский у, Нижний Бестях п, Ленина ул, дом № 14;Пн-Вс (09:00-19:00);51,763023;128,120775
YR33;СПб ОКЕЙ Сестрорецк;"197701, Санкт-Петербург г, Сестрорецк г, Приморское ш, дом № 268, литера А ТЦ ""Окей""";Пн-Вс (10:00-21:00);60,083566;29,954562
YA72;Воронеж54;394068, Воронежская обл, Воронеж г, Шишкова ул, дом № 72;Пн-Вс (10:00-20:00);51,701288;39,196489
LE01;НН Шахунья;606912, Нижегородская обл, Шахунья г, Гагарина ул, участок № 8;Пн-Вс (08:00-20:00);57,674474;46,614381
LC38;РТ Тольятти ТЦ Капитал;445039, Самарская обл, Тольятти г, Дзержинского ул, дом № 21 ТЦ Капитал;Пн-Вс (10:00-21:00);53,533693;49,319789
GD79;Члб Озерск2;456780, Челябинская обл, Озерск г, Карла Маркса пр-кт, дом № 19 А;Пн-Вс (09:00-21:00);55,756944;60,690991
GM17;Крнд Усть-Лабинск2;352330, Краснодарский край, Усть-Лабинский р-н, Усть-Лабинск г, Ленина ул, дом № 87д;Пн-Вс (08:00-20:00);45,220768;39,692526
LC50;РТ Ульяновск Аквамолл;432049, Ульяновская обл, Ульяновск г, Московское ш, дом № 108;Пн-Вс (10:00-22:00);54,306663;48,359836
LP27;Прим Владивосток Искра;690022, Приморский край, Владивосток г, 100-летия Владивостока пр-кт, дом № 42 А;Пн-Вс (10:00-20:00);43,151765;131,908715
GO31;Крнд Игнатова;350061, Краснодарский край, Краснодар г, Трудовой Славы ул/ им. Игнатова ул, №Г;Пн-Вс (09:00-21:00);45,005968;39,071249
YC46;Ржев3;172389, Тверская обл, Ржев г, Бехтерева ул, дом № 82;Пн-Вс (09:00-21:00);56,264129;34,329875
YR70;СПб Сланцы Ленина;188560, Ленинградская обл, Сланцевский р-н, Сланцы г, Ленина ул, дом № 11;Пн-Вс (09:00-21:00);59,11819;28,089465
YP15;Псков Остров;181350, Псковская обл, Островский р-н, Остров г, 1 Мая ул, дом № 17;Пн-Вс (09:00-19:00);57,343914;28,354667
YO82;Карел Костомукша;186931, Карелия Респ, Костомукша г, Лазарева б-р, дом № 1, литера А;Пн-Вс (10:00-20:00);64,588594;30,60052
GA15;ЕК Арамиль2;624002, Свердловская обл, Сысертский р-н, Арамиль г, 1 Мая ул, дом № 29 а;Пн-Вс (09:00-19:00);56,695601;60,834589
YA97;Железногорск4;307170, Курская обл, Железногорск г, Ленина ул, дом № 57;Пн-Вс (09:00-21:00);52,348887;35,344126
GD50;Члб Кыштым2;456870, Челябинская обл, Кыштым г, Ленина ул, дом № 31а;Пн-Вс (09:00-21:00);55,707012;60,550633
GO06;Крнд Архипо-Осиповка;353485, Краснодарский край, Геленджик г, Архипо-Осиповка с, Ленина ул, дом № 117;Пн-Вс (08:00-20:00);44,371628;38,533738
LD94;НН ТЦ Мещерское озеро;603086, Нижегородская обл, Нижний Новгород г, Бетанкура ул, дом № 1 Адрес строительный;Пн-Вс (10:00-22:00);56,338153;43,955015
K779;Крнд Горячий Ключ Урусова ЕС;353290, Горячий Ключ г, Урусова ул 65;Пн-Вс (08:00-19:00);44,63078;39,10612
GM21;Крнд Юбилейный;350089, Краснодарский край, Краснодар г, Чекистов пр-кт, дом № 17 ТЦ Юбилейный;Пн-Вс (09:00-21:00);45,031037;38,911809
P062;РТ Самара ТЦ Вива Лэнд ЕС;443077, Самара г, Кирова пр-кт 147;Пн-Вс (10:00-22:00);53,22057;50,263
GD66;Члб Миасс10;456300, Челябинская обл, Миасс г, Автозаводцев пр-кт, павильон в районе Дома Быта;Пн-Вс (09:00-19:00);55,045961;60,108201
S091;Череповец Советский ЕС;162622, Череповец г, Советский пр-кт 76;Пн-Вс (09:00-22:00);59,12732;37,93232
U341;Тмн Республики1 ЕС;625013, Тюмень г, Республики ул 181/1;Пн-Вс (09:00-21:00);57,12894;65,58756
R598;Рязань Первомайский ЕС;390013, Рязань г, Первомайский пр-т 70;Пн-Вс (10:00-22:00);54,6301;39,71176
W175;РТ Шумерля Ленина2 ЕС;429120, Шумерля г, Ленина ул справа от д.6;Пн-Вс (09:00-18:00);55,49888;46,41392
S562;Вновг Псковская ЕС;173015, Великий Новгород г, Псковская ул 30а;Пн-Вс (09:00-20:00);58,50584;31,23068
LC04;РТ Саракташ рынок;462100, Оренбургская обл, Саракташский р-н, Саракташ п, Крупской ул, дом № 61 Б;Пн-Вс (09:00-20:00);51,781193;56,357044
GD60;Члб Магнитогорск21;455000, Челябинская обл, Магнитогорск г, Вокзальная ул, павильон между д. 124 и д. 126;Пн-Вс (10:00-20:00);53,43693;58,981541
GM02;Крнд ТД Тургеневский2;350000, Краснодарский край, Краснодар г, Тургенева ул, дом № 189/6;Пн-Вс (08:00-18:00);45,067701;38,964899
GM99;Рнд Семикаракорск2;346630, Ростовская обл, Семикаракорский р-н, Семикаракорск г, Абрамова пр-т, дом № 63/4;Пн-Вс (08:00-19:00);47,515526;40,788835
YP31;СПб Волосово;188410, Ленинградская обл, Волосовский р-н, Волосово г, Вингиссара пр-кт, дом № 14 б;Пн-Вс (10:00-20:00);59,444042;29,482257
L549;ТЦ Принц Плаза2;117036, Москва г, Профсоюзная ул, дом № 129А ТЦ Принц Плаза;Пн-Вс (10:00-22:00);55,618746;37,506802
YP13;Псков Невель2;182500, Псковская обл, Невельский р-н, Невель г, Комсомольская ул, дом № 39;Пн-Вс (08:00-20:00);56,015246;29,930185
N999;КО Мариинск ТЦ Сибирский Городок ЕС;652150, Мариинск г, Ленина 90;Пн-Вс (10:00-20:00);56,20633;87,74544
YO72;Калин Балтийск;238520, Калининградская обл, Балтийский р-н, Балтийск г, Ленина пр-кт, дом № 65 Б;Пн-Вс (10:00-20:00);54,654252;19,910339
GA55;ЕК Краснотурьинск2;624440, Свердловская обл, Краснотурьинск г, Ленина ул, дом № 48;Пн-Вс (10:00-20:00);59,763502;60,195586
LZ25;Южно-Сахалинск Пограничная;693000, Сахалинская обл, Южно-Сахалинск г, Мира пр-кт, дом № 197Б;Пн-Вс (09:00-20:00);46,947238;142,743305
LR81;Крск 60 лет СССР;660119, Красноярский край, Красноярск г, 60 лет образования СССР пр-кт, дом № 7;Пн-Вс (09:00-20:00);56,115989;92,928839
GC13;Тмн Герцена 000;625000, Тюменская обл, Тюмень г, Герцена ул, дом № 55;Пн-Вс (09:00-21:00);57,153859;65,530402
GA64;ЕК Лесной5;624205, Свердловская обл, Лесной г, Ленина ул, дом № 80 ТЦ Метелица;Пн-Пт (11:15-18:45), Сб (11:15-16:45), Вс (11:15-15:45);58,63282;59,770557
LQ54;Ирк Ангарск ТЦ Фестиваль;665824, Иркутская обл, Ангарск г, 192-й кв-л, дом № 12 помещение 73;Пн-Вс (09:00-21:00);52,504585;103,839155
LR74;КО Прокопьевск ТЦ Максима2;653033, Кемеровская обл, Прокопьевск г, Ноградская ул, дом № 22;Пн-Вс (09:00-19:00);53,874932;86,641902
YC92;Струнино;601672, Владимирская обл, Александровский р-н, Струнино г, Кирова пл, дом № 7;Пн-Вс (09:00-19:00);56,374935;38,584025
U969;Члб Долгодеревенское1 ЕС;456510, Долгодеревенское с, Свердловская ул 16;Пн-Вс (09:00-19:00);55,34355;61,33965
LP95;Хаб Троицкое Автостанция;682350, Хабаровский край, Нанайский р-н, Троицкое с, Бойко-Павлова ул, дом № 86;Пн-Пт (09:00-18:00), Сб-Вс (09:00-17:00);49,445322;136,551395
KD41;Влд Рабоче-Крестьянская ЕС;400001, Волгоград г, РАБОЧЕ-КРЕСТЬЯНСКАЯ, 9;Пн-Вс (10:00-22:00);48,69726;44,50203
U731;ЕК Каменск-Уральский ТЦ Апельсин ЕС;623400, Каменск-Уральский г, Суворова ул 24;Пн-Вс (10:00-21:00);56,39075;61,92937
YD82;Липецк ТРЦ Европа;398001, Липецкая обл, Липецк г, Советская ул, дом № 66;Пн-Вс (09:00-22:00);52,605818;39,57793
UR52;Крг ТЦ Стрекоза ЕС;640000, Курган г, 2 микрорайон ул 17;Пн-Вс (10:00-22:00);55,46485;65,26472
U236;Члб Чебаркуль1 ЕС;456440, Чебаркуль г, Ленина ул 30;Пн-Вс (10:00-20:00);54,9779;60,36544
UE50;ЕК Ирбит1 ЕС;623856, Ирбит г, 50 лет Октября ул 23;Пн-Вс (10:00-20:00);57,67421;63,06754
MU67;Егорьевск ТЦ Форум ЕС;140301, Егорьевск г, Советская ул 157;Пн-Вс (09:00-21:00);55,37794;39,04494
LS50;Нсиб Первомайская2;630030, Новосибирская обл, Новосибирск г, Первомайская ул, дом № 39/4;Пн-Вс (09:00-21:00);54,966458;83,109417
GB23;ЕК ТЦ Дирижабль;620073, Свердловская обл, Екатеринбург г, Академика Шварца ул, дом № 17 ТЦ Дирижабль;Пн-Вс (10:00-20:00);56,796949;60,62684
L314;Кубинка2;143070, Московская обл, Одинцовский р-н, Кубинка г, Наро-Фоминское ш, дом № 14;Пн-Вс (10:00-19:00);55,574724;36,695907
YO05;СКТ Воркута Ленина66;169900, Коми Респ, Воркута г, Ленина ул, дом № 66/1;Пн-Вс (09:00-21:00);67,505611;64,066438
K585;Крнд Горячий Ключ Революции ЕС;353290, Горячий Ключ г, Революции ул 4;Пн-Вс (09:00-20:00);44,63575;39,1338
GL95;Крнд Анапа Южный рынок;353440, Краснодарский край, Анапский р-н, Анапа г, Астраханская ул, дом № 76 ТЦ  «Южный», павильон 9/1;Пн-Вс (08:00-20:00);44,884258;37,326775
LP82;Амур Свободный Карла Маркса;676450, Амурская обл, Свободный г, Карла Маркса ул, дом № 24;Пн-Вс (09:00-20:00);51,376218;128,137235
GD69;Члб Миасс7;456320, Челябинская обл, Миасс г, в районе Торгового центра в Северной части Макеева пр-кт, в районе д.22;Пн-Вс (10:00-20:00);55,153287;60,155178
LZ13;Хабаровск ТЦ Суворов;680000, Хабаровский край, Хабаровск г, Суворова ул, дом № 25 ТЦ Суворов;Пн-Вс (10:00-21:00);48,393787;135,129162
YC78;Смоленск14;214000, Смоленская обл, Смоленск г, Ново-Московская ул, дом № 2/8;Пн-Вс (10:00-21:00);54,795212;32,064235
L379;Орехово-Зуево14;142608, Московская обл, Орехово-Зуево г, Бирюкова ул, дом № 41;Пн-Вс (10:00-20:00);55,812192;38,967129
LD28;МРД Огарев Плаза2;430000, Мордовия Респ, Саранск г, Б.Хмельницкого ул, дом № 28;Пн-Вс (10:00-21:00);54,186421;45,183164
YR09;СПб Народная39;193315, Санкт-Петербург г, Народная ул, дом № 39, литера Б;Пн-Вс (09:00-21:00);59,881777;30,471935
LQ20;Бур Закаменск;671950, Бурятия Респ, Закаменский р-н, Закаменск г, Ленина ул, дом № 18;Пн-Вс (09:00-19:00);50,37783;103,291198
LB87;РТ Самара Кинель-Черкассы;446350, Самарская обл, Кинель-Черкасский р-н, Кинель-Черкассы с, Ленинская ул, дом № 34;Пн-Вс (09:00-20:00);53,466264;51,476932
LR60;КО Нкуз ТЦ Парус;654000, Кемеровская обл, Новокузнецк г, Архитекторов пр-кт, дом № 14а;Пн-Вс (10:00-21:00);53,89278;87,114382
YC91;Строитель;309070, Белгородская обл, Яковлевский р-н, Строитель г, Ленина ул, дом № 10;Пн-Вс (09:00-20:00);50,785782;36,483789
GB54;Пермь Барда;618150, Пермский край, Бардымский р-н, Барда с, Ленина ул, дом № 40 А;Пн-Пт (09:00-19:00), Сб-Вс (10:00-18:00);56,922455;55,589737
GD59;Члб Магнитогорск19;455047, Челябинская обл, Магнитогорск г, Советская ул, дом № 170;Пн-Вс (09:00-21:00);53,359904;58,960569
LQ96;Ирк Тулун Угольщиков;665259, Иркутская обл, Тулун г, Угольщиков мкр, дом № 7а;Пн-Вс (09:00-20:00);54,530525;100,604156
LQ41;Збк Хилок;673204, Забайкальский край, Хилокский р-н, Хилок г, Ленина ул, дом № 12а;Пн-Вс (09:00-19:00);51,363918;110,457674
GM32;РнД Азов Рынок;346787, Ростовская обл, Азов г, Ленина ул, дом № 72;Пн-Вс (08:00-19:00);47,104947;39,427022
GD48;Члб Куса;456940, Челябинская обл, Кусинский р-н, Куса г, Михаила Бубнова ул;Пн-Вс (09:00-19:00);55,342462;59,431907
YP80;СПб Коммунар;188320, Ленинградская обл, Гатчинский р-н, Коммунар г, Фабричная ул, дом № 9;Пн-Вс (09:00-20:00);59,621894;30,394988
GA74;ЕК Нижний Тагил13;622000, Свердловская обл, Нижний Тагил г, Ленина ул, дом № 10, Литер Б павильон;Пн-Вс (09:00-21:00);57,90772;59,959694
GA97;ЕК Полевской3;623380, Свердловская обл, Полевской г, Коммунистическая ул, дом № 12;Пн-Вс (10:00-20:00);56,497222;60,244075
GM04;Крнд Темрюк Калинина;353500, Краснодарский край, Темрюкский р-н, Темрюк г, Калинина ул, дом № 1;Пн-Вс (09:00-20:00);45,2782;37,391925
YC74;Семилуки2;396900, Воронежская обл, Семилукский р-н, Семилуки г, Дзержинского ул, дом № 11, помещение 2;Пн-Вс (09:00-19:00);51,694141;39,019825
GN47;Крнд Курганинск Матросова;352430, Краснодарский край, Курганинский р-н, Курганинск г, Матросова ул, дом № 196 Б/1 г. Курганинск, ул. Матросова, 196 Б/1.;Пн-Вс (08:00-18:00);44,894438;40,591286
YO85;Карел Сегежа;186424, Карелия Респ, Сегежский р-н, Сегежа г, Советов б-р, дом № 5-а, пом. 2;Пн-Вс (09:00-20:00);63,743254;34,292421
YC24;Орел22;302027, Орловская обл, Орёл г, Октябрьская ул, дом № 27, литера Д;Пн-Вс (10:00-21:00);52,971036;36,0545
LS65;НСО Болотное;633340, Новосибирская обл, Болотнинский р-н, Болотное г, 50 лет Октября ул, дом № 4а Павильон;Пн-Вс (09:00-20:00);55,668579;84,391783
YP82;СПб Красное Село рынок;198320, Санкт-Петербург г, Красное Село г, Массальского ул, дом № 4 лит.А;Пн-Вс (09:00-21:00);59,738798;30,086169
GL93;Крнд Анапа Красная площадь;353440, Краснодарский край, Анапский р-н, Анапа г, Астраханская ул, дом № 99 ТЦ Красная Площадь;Пн-Вс (10:00-22:00);44,880047;37,339193
S038;Архск Воскресенская2 ЕС;163000, Архангельск г, Воскресенская ул 101;Пн-Вс (10:00-20:00);64,54875;40,56282
P700;СРТ Орджоникидзе ЕС;410015, Саратов г, Орджоникидзе пл, Г.К. 1;Пн-Вс (10:00-21:00);51,5012;45,94405
LR90;Крск Говорова;660013, Красноярский край, Красноярск г, Говорова ул, дом № 57;Пн-Вс (09:00-21:00);55,996924;93,023406
YA08;Александров2;601657, Владимирская обл, Александровский р-н, Александров г, Ленина ул, дом № 13, корпус 1;Пн-Вс (09:00-21:00);56,397898;38,71914
LB89;РТ Самара Мега Икея2;443028, Самарская обл, Самара г, Московское (24 км) ш, дом № 5, помещение 2014 ТЦ Мега;Пн-Вс (10:00-22:00);53,326227;50,305322
LS03;Крск Канск Космос;663600, Красноярский край, Канск г, Коростелева пл, дом № 32 пом. 1;Пн-Вс (09:00-20:00);56,206463;95,707294
LE17;ПНЗ ЦУМ;440000, Пензенская обл, Пенза г, Кирова/Бакунина ул, дом № 73/23а;Пн-Вс (09:00-21:00);53,198392;45,021272
