partnerCode;shopName;shopAddress;workingHours;latitude;longitude
GN85;Крнд Северская;353240, Краснодарский край, Северский р-н, Северская ст-ца, Комарова ул, дом № 11;Пн-Вс (08:00-19:00);44,846998;38,671693
YD24;Тула14;300001, Тульская обл, Тула г, Пролетарская ул, дом № 22а 1 этаж;Пн-Вс (10:00-21:00);54,199561;37,636844
YC22;Орел20;302000, Орловская обл, Орел г, Пушкина ул, дом № 44 А, Литера А1 Литера А1;Пн-Вт (09:00-19:00), Пт-Вс (09:00-19:00);52,967914;36,083844
LQ61;Ирк Бодайбо;666904, Иркутская обл, Бодайбо г, Урицкого ул, дом № 22а-3;Пн-Вс (09:00-21:00);57,848748;114,203019
LP88;Амур Тында Красная Пресня;676290, Амурская обл, Тында г, Красная Пресня ул, дом № 31;Пн-Вс (09:00-20:00);55,150251;124,738601
GC67;ХМАО Междуреченский;628200, Ханты-Мансийский Автономный округ - Югра АО, Кондинский р-н, Междуреченский пгт, Толстого ул, дом № 36;Пн-Вс (09:00-19:00);59,596325;65,905395
S853;Архск Котлас ТЦ Кристалл2 ЕС;165300, Котлас г, Невского ул 11;Пн-Вс (09:00-21:00);61,24975;46,63221
MW80;Мега Белая Дача4 ЕС;140054, Котельники г, 1-й Покровский пр-д ТЦ «Мега Бел 51;Пн-Вс (10:00-23:00);55,65759;37,8477
YA98;Жердевка;393670, Тамбовская обл, Жердевский р-н, Жердевка г, Советская ул, дом № 99;Пн-Вс (09:00-20:00);51,839706;41,469035
GB95;Пермь Соликамск2;618553, Пермский край, Соликамск г, Северная ул, дом № 46 ТЦ;Пн-Вс (10:00-20:00);59,701625;56,708012
YO49;Архск Северодвинск ТЦ ЦУМ;164500, Архангельская обл, Северодвинск г, Ломоносова ул, дом № 81, помещение 6;Пн-Вс (11:00-21:00);64,55031;39,78583
WM69;РТ Кукмор2 ЕС;"422110, Кукмор пгт, Ленина 30Б пристрой с существующему магазину ""Ратмир"",литер 2Б";Пн-Вс (08:00-19:00);56,186;50,89564
X637;Якутия Хандыга1 ЕС;678720, Хандыга пгт, П.Алексеева ул 13 а;Пн-Вс (09:00-19:00);62,64847;135,57958
LS54;Нсиб ТЦ Версаль;630078, Новосибирская обл, Новосибирск г, Карла Маркса пл, дом № 3 ТЦ Версаль;Пн-Вс (10:00-22:00);54,98404;82,891721
YC90;Старый Оскол8;309504, Белгородская обл, Старый Оскол г, Интернациональный мкр, дом № 9а;Пн-Вс (08:00-20:00);51,285201;37,807386
N641;Алтай Новоалтайск Парковая ЕС;658080, Новоалтайск г, Парковая ул 1;Пн-Ср (09:00-19:00), Пт-Сб (09:00-19:00);53,4128;83,9321
KD37;Влд 30-летия Победы ЕС;400137, Волгоград г, б-р 30-летия Победы 21;Пн-Вс (10:00-22:00);48,74906;44,49666
P149;РТ Тольятти ТЦ Акварель2 ЕС;445000, Тольятти г, Южное ш/Обводное ш 34;Пн-Вс (10:00-22:00);53,55001;49,34217
YA75;Вязники2;601443, Владимирская обл, Вязниковский р-н, Вязники г, Ленина ул, дом № 29;Пн-Пт (09:00-18:00);56,24234;42,125275
ND25;Алтай Барнаул ТЦ Алтай2 ЕС;656023, Барнаул г, Космонавтов пр-т 6в;Пн-Вс (10:00-21:00);53,38884;83,73276
KG09;РСО Ардон Пролетарская ЕС;363330, Ардон г, Пролетарская ул 91 А;Пн-Вс (08:00-20:00);43,17996;44,30401
U668;Пермь Дворец Связи ЕС;614000, Пермь г, Комсомольский пр-т 24;Пн-Вс (08:00-22:45);58,01176;56,23902
N630;Тыва Кызыл Калинина2 ЕС;667000, Кызыл г, Калинина ул 1д;Пн-Вс (08:00-20:00);51,70278;94,42302
U500;Пермь ТЦ Кит ЕС;614000, Пермь г, Крупской ул 79а;Пн-Вс (10:00-21:00);57,99739;56,29409
UR59;Пермь Лысьва Центральный универмаг;618900, Лысьва г, Мира ул 3;Пн-Вс (09:00-21:00);58,09952;57,80001
LQ76;Ирк Залари;666322, Иркутская обл, Заларинский р-н, Залари рп, Ленина ул, дом № 83;Пн-Вс (10:00-20:00);53,553217;102,496534
LR49;КО Мариинск ТЦ Палата;652150, Кемеровская обл, Мариинский р-н, Мариинск г, Ленина ул, дом № 90 ТЦ Палата;Пн-Вс (10:00-20:00);56,206376;87,745419
GD80;Члб Пласт;457020, Челябинская обл, Пластовский р-н, Пласт г, Октябрьская ул, дом № 64;Пн-Вс (10:00-20:00);54,354338;60,813866
LS46;Нсиб Громова;630088, Новосибирская обл, Новосибирск г, Громова ул, дом № 12;Пн-Пт (09:00-19:00);54,936902;82,908509
GC69;ХМАО Нефтеюганск3;628309, Ханты-Мансийский Автономный округ - Югра АО, Нефтеюганск г, 2-й мкр, дом № 33 ТЦ Европа;Пн-Вс (10:00-21:00);61,087755;72,610348
YO53;Архск ТРК Титан Арена;163000, Архангельская обл, Архангельск г, Воскресенская ул, дом № 20 ТРК Титан Арена;Пн-Вс (10:00-21:00);64,54204;40,535633
GB94;Пермь Соликамск Европа;618553, Пермский край, Соликамск г, Северная ул, дом № 55, помещение № 38 ТЦ Европа;Пн-Вс (10:00-20:00);59,700294;56,715326
N516;НСО Искитим Юбилейная ЕС;633200, Искитим г, Юбилейная ул 2;Пн-Вс (09:00-20:00);54,63267;83,30289
MI32;Люберцы Инициативная ЕС;140000, Люберцы г, Инициативная ул 14 стр 3;Пн-Вс (09:00-21:00);55,68316;37,89854
GC06;Пермь Чернушка2;617830, Пермский край, Чернушинский р-н, Чернушка г, Юбилейная ул, дом № 6а;Пн-Пт (10:00-18:00);56,51962;56,07874
GN03;Крнд Армавир Красная Площадь;352922, Краснодарский край, Армавир г, Воровского ул, дом № 69 ТРЦ Красная Площадь;Пн-Вс (10:00-22:00);44,983057;41,096721
GE36;ЯНАО Салехард4 Апельсин;629007, Ямало-Ненецкий АО, Салехард г, Ленина ул, дом № 44 ТЦ Апельсин;Пн-Вс (10:00-20:00);66,525829;66,599236
GA98;ЕК Полевской4;623380, Свердловская обл, Полевской г, Зеленый Бор-1 мкр, дом № 4а помещение 4;Пн-Вс (10:00-20:00);56,504903;60,263819
LA91;РТ Йошкар-Ола ТЦ Планета;424003, Марий Эл Респ, Йошкар-Ола г, Баумана ул, дом № 16;Пн-Вс (10:00-21:00);56,64101;47,843455
LT49;Бур Улан-Удэ КТК Гэлакси;670000, Бурятия Респ, Улан-Удэ г, Балтахинова ул, дом № 15;Пн-Вс (10:00-20:00);51,826527;107,589659
RH49;Орел Металлургов ЕС;302038, Орел г, Металлургов ул 20;Пн-Чт (09:00-19:00), Сб (09:00-19:00);53,01271;36,14447
UR05;ЕК Камышлов2 ЕС;624860, Камышлов г, Ленина ул 30;Пн-Вс (09:00-20:00);56,8464;62,71217
KD58;ЧР Аргун Беркат ЕС;366310, Аргун г, Шоссейеая ул. напротив дома 113;Пн-Вс (09:00-19:00);43,27769;45,87313
LQ43;Збк Шилка;673370, Забайкальский край, Шилкинский р-н, Шилка г, Ленина ул, дом № 29;Пн-Пт (09:00-19:00);51,853465;116,028187
GB03;ЕК Радуга Парк;620000, Свердловская обл, Екатеринбург г, Репина ул, дом № 94, 1 этаж, помещение 207;Пн-Вс (10:00-22:00);56,816441;60,538446
LR06;Ирк Усолье-Сибирское Луначарского;665462, Иркутская обл, Усолье-Сибирское г, Красных Партизан пр-кт, дом № 24 в торцевой части жилого дома № 24;Пн-Вт (10:00-19:00), Чт-Сб (10:00-19:00);52,73248;103,656677
LP87;Прим Спасск-Дальний;692245, Приморский край, Спасск-Дальний г, Борисова ул, дом № 23;Пн-Ср (09:00-19:00), Пт-Сб (09:00-19:00);44,597878;132,816463
K133;Крнд Сочи ТЦ Татулян ЕС;354000, Сочи г, Ленина ул 1;Пн-Вс (09:00-21:00);43,42555;39,92589
K903;РнД Шахты Победа Революции ЕС;346500, Шахты г, Победа Революции пр-кт 99А;Пн-Вс (08:00-20:00);47,70679;40,21442
L531;ТРЦ Щелковский2;105122, Москва г, Щелковское ш, владение № 75;Пн-Чт (10:00-22:00), Пт-Сб (10:00-23:00), Вс (10:00-22:00);55,805311;37,763132
LT11;Хкс Абаза;655750, Хакасия Респ, Абаза г, Лазо ул, дом № 2г;Пн (09:00-19:00), Ср-Пт (09:00-19:00), Вс (09:00-19:00);52,650441;90,08731
P111;СРТ Дачная ЕС;410052, Саратов г, 3-я Дачная ул. Остановка, ТЦ Тау Галерея;Пн-Вс (10:00-22:00);51,57736;45,9735
GO03;РнД Таганрог Русское поле2;347900, Ростовская обл, Таганрог г, Чехова ул, дом № 320-5, литера А;Пн (09:00-19:00), Ср-Чт (09:00-19:00), Сб-Вс (09:00-19:00);47,221252;38,867174
YB56;Курск29;305018, Курская обл, Курск г, Харьковская ул, дом № 3;Пн-Вс (09:00-21:00);51,674124;36,145359
GL10;Адг Ашан;385132, Адыгея Респ, Тахтамукайский р-н, Новая Адыгея аул, Тургеневское шоссе ул, дом № 27 ТЦ Мега Ашан;Пн-Вс (08:30-22:00);45,013289;38,929057
YD15;Торжок2;172001, Тверская обл, Торжок г, Степана Разина ул, дом № 2-4;Пн-Вс (09:00-19:00);57,043023;34,96788
LT31;Чита ТЦ Фортуна;672014, Забайкальский край, Чита г, Недорезова ул, дом № 1м;Вт (11:00-21:00), Чт-Вс (11:00-21:00);52,035909;113,47059
L344;Можайск2;143200, Московская обл, Можайский р-н, Можайск г, Красных Партизан ул, дом № 1;Вт-Чт (09:00-19:00), Сб-Вс (09:00-19:00);55,50633;36,017558
LA93;РТ Ишимбай Аструм2;453215, Башкортостан Респ, Ишимбайский р-н, Ишимбай г, Стахановская ул, дом № 92;Пн-Вс (10:00-20:00);53,449732;56,03729
L139;ТРЦ Колумбус;117519, Москва г, Кировоградская ул, дом № 13А ТРЦ Колумбус;Пн-Вс (10:00-22:00);55,611554;37,608387
N329;Омск Карла Маркса ЕС;644010, Омск г, Карла Маркса пр-кт 29;Пн-Вс (09:00-22:00);54,97348;73,38267
LQ85;Ирк Розы Люксембург2;664013, Иркутская обл, Иркутск г, Розы Люксембург ул, у дома №217 а;Пн-Вс (09:00-21:00);52,350333;104,174084
N477;Алтай Горно-Алтайск ТЦ Горный2 ЕС;649000, Горно-Алтайск г, Коммунистическая ул 109/2;Пн-Вс (09:00-20:00);51,96207;85,91259
L093;Перекресток Коммунарка;142770, Москва г, Сосенское п, Коммунарка п, Александры Монаховой ул, домовладение № 30, строение 2 ТЦ Перекресток;Пн-Вс (10:00-22:00);55,566662;37,482537
L328;Люберцы ТЦ Выходной;140000, Московская обл, Люберецкий р-н, Люберцы г, Октябрьский пр-кт, дом № 112 ТЦ Выходной;Пн-Вс (10:00-22:00);55,685196;37,877686
L192;ТЦ Щука2;123182, Москва г, Щукинская ул, дом № 42;Пн-Вс (10:00-22:00);55,80946;37,465612
LP28;Прим Владивосток Луговая;690013, Приморский край, Владивосток г, Трамвайная ул, дом № 14Б;Пн-Вс (09:00-20:00);43,111376;131,938144
YP02;Мрмск Полярные Зори Рынок;184230, Мурманская обл, Полярные Зори г, Энергетиков ул, дом № 27;Пн-Вс (10:00-21:00);67,371206;32,485024
LT06;Тыва Кызыл Кочетова;667000, Тыва Респ, Кызыл г, Кочетова ул, дом № 47;Пн-Вс (09:00-21:00);51,719358;94,440955
LP57;Якутия Мирный Советская;678175, Саха /Якутия/ Респ, Мирнинский у, Мирный г, Советская ул, дом № 6, корпус 1;Пн-Вс (09:00-21:00);62,541764;113,981102
LP70;Камч Петропавловск Парус;683024, Камчатская обл, Петропавловск-Камчатский г, 50 лет Октября пр-кт, дом № 16/1 ТЦ Парус;Пн-Вс (10:00-20:00);53,057006;158,635007
S055;Мрмск Заозерск ЕС;184310, Заозерск г, Ленинского Комсомола ул 7;Пн-Пт (10:00-19:00);69,40594;32,44321
LZ43;Якутск Туймаада;677000, Саха /Якутия/ Респ, Якутск г, Орджоникидзе ул, дом № 38 ТЦ Туймаада;Пн-Вс (10:00-21:00);62,029154;129,728919
GC80;ХМАО Нягань3;628180, Ханты-Мансийский АО, Нягань г, Ленина ул, дом № 28 ТЦ Оазис Плаза;Пн-Вс (10:00-20:00);62,148415;65,435177
LT26;Чита Рокоссовского;672042, Забайкальский край, Чита г, Маршала Рокоссовского ул, 16г Павильон;Пн-Пт (09:00-19:00);52,069989;113,391351
L221;Балашиха9;143900, Московская обл, Балашиха г, Советская ул, дом № 11 А, корпус 2;Пн-Вс (09:00-21:00);55,79966;37,934282
GD58;Члб Магнитогорск17;"455038, Челябинская обл, Магнитогорск г, Карла Маркса пр-кт, дом № 153 ТК ""Гостинный двор""";Пн-Вс (10:00-21:00);53,379015;58,980901
YC33;Павловск2;396420, Воронежская обл, Павловский р-н, Павловск г, Гранитный мкр, дом № 6а;Пн-Вс (08:00-19:00);50,449736;40,125054
GB34;Крг Вильмс2;640000, Курганская обл, Курган г, Куйбышева ул, дом № 72, корпус Б ТЦ Даниловский;Пн-Ср (10:00-20:00), Сб-Вс (10:00-20:00);55,438361;65,357484
LD95;НН ТЦ Муравей2;603034, Нижегородская обл, Нижний Новгород г, Ленина пр-кт, дом № 33, 1-этаж, помещение П18 ТЦ Муравей, 1 этаж, пом. П18;Пн-Вс (09:00-20:45);56,287415;43,928562
GD40;Члб Кольцо;454087, Челябинская обл, Челябинск г, Дарвина ул, дом № 18-а ТЦ Кольцо;Пн-Вс (10:00-22:00);55,126445;61,368854
L167;ТЦ Конфетти;117042, Москва г, Веневская ул, дом № 6 ТЦ Витте Молл;Пн-Вс (10:00-22:00);55,547872;37,543257
LP66;Якутия Нюрба Центр;678450, Саха /Якутия/ Респ, Нюрбинский у, Нюрба г, Степана Васильева ул, дом № 60;Пн-Вс (09:00-19:00);63,282432;118,340143
X634;Якутия Усть-Нера ЕС;678730, Усть-Нера пгт, Ленина ул 23;Пн-Вс (11:00-19:00);64,56554;143,23548
LP12;Амур Белогорск Кирова;676850, Амурская обл, Белогорск г, Кирова ул, дом № 83;Пн (09:00-19:00), Ср-Чт (09:00-19:00), Сб-Вс (09:00-19:00);50,92237;128,471187
YB31;Ковров2;601901, Владимирская обл, Ковров г, Ленина пр-кт, дом № 49;Вт (09:00-18:00), Чт-Вс (09:00-18:00);56,353591;41,311526
YR29;СПб ОКЕЙ Партизана Германа;198205, Санкт-Петербург г, Партизана Германа ул, дом № 2, литера А ГМ ОКЕЙ;Пн-Вс (10:00-21:00);59,845025;30,176663
P177;РТ Новоспасское ЕС;433870, Новоспасское рп, Ульяновская ул 5А;Пн-Вс (08:00-18:00);53,15212;47,7532
GL22;Астр Знаменск3;416550, Астраханская обл, Знаменск г, 9 Мая пр-кт, дом № 10, строение 7;Пн-Пт (09:00-19:00);48,588489;45,716118
N384;Ирк Усолье-Сибирское Орджоникидзе;665452, Усолье-Сибирское г, Орджоникидзе ул 31;Пн-Вс (09:00-21:00);52,75294;103,65871
S939;СПб ТК Невский ЕС;193168, Санкт-Петербург г, Большевиков пр-кт 18;Пн-Вс (10:00-22:00);59,90793;30,48266
U501;Члб Магнитогорск ТЦ Гостиный Двор;455000, Магнитогорск г, Карла Маркса ул 153;Пн-Вс (10:00-21:00);53,37869;58,98153
LC45;РТ ТЦ Кольцо;420107, Татарстан Респ, Казань г, Петербургская ул, дом № 1 комната №121;Пн-Вс (10:00-22:00);55,786408;49,124251
N731;Крск ТК Республика ЕС;660037, Красноярск г, Красноярский Рабочий пр-кт 27, строение 78 (ТК Мега);Пн-Вс (10:00-21:00);56,02161;93,01369
L547;ТРЦ Браво4;115211, Москва г, Борисовские Пруды ул, владение № 26, корпус 2 ТРЦ Браво;Пн-Вс (10:00-22:00);55,639974;37,758215
GN95;Крнд Сочи Хоста2;354037, Краснодарский край, Сочи г, Платановая ул, дом № 15/1;Пн-Вс (08:00-20:00);43,511395;39,866802
GD98;Члб ТЦ Алмаз;454000, Челябинская обл, Челябинск г, Копейское ш, дом № 64 ТЦ Алмаз;Пн-Вс (10:00-22:00);55,145695;61,449957
LS24;Крск Северо-Енисейский ТЦ Апельсин;663282, Красноярский край, Северо-Енисейский р-н, Северо-Енисейский гп, Ленина ул, дом № 5Г/1;Пн-Вс (10:00-20:00);60,377762;93,039398
W436;РТ Йошкар-Ола ТЦ Планета2 ЕС;424000, Йошкар-Ола г, Баумана ул 16;Пн-Вс (10:00-21:00);56,64101;47,84346
YO15;СКТ Печора Гагарина;169600, Коми Респ, Печора г, Гагарина ул, дом № 41;Пн-Вс (09:00-21:00);65,122982;57,158019
GO36;Ствр Буденновск Рынок;356800, Ставропольский край, Буденновский р-н, Буденновск г, Октябрьская ул, дом № 77;Пн-Вс (08:00-20:00);44,781639;44,157067
YC85;Сосновка;393840, Тамбовская обл, Сосновский р-н, Сосновка рп, Моршанская ул, дом № 39А стр.1;Пн-Вс (08:00-19:00);53,228442;41,373914
LT01;Томск Фрунзенский рынок;634000, Томская обл, Томск г, Комсомольский пр-кт, дом № 53, корпус а;Вт-Ср (10:00-20:00), Пт-Вс (10:00-20:00);56,475822;84,980815
YS15;СПб ТЦ Рубикон;195299, Санкт-Петербург г, Гражданский пр-кт, дом № 119, Литер А;Пн-Вс (10:00-21:00);60,033982;30,420772
L285;Кашира4;142900, Московская обл, Каширский р-н, Кашира г, Стрелецкая ул, дом № 68;Вт-Ср (09:00-19:00), Пт-Вс (09:00-19:00);54,826419;38,149418
L296;Коломна10;140407, Московская обл, Коломна г, Советская пл, дом № 8;Пн-Вс (09:00-21:00);55,095675;38,763986
LQ82;Ирк Муравьева;"664002, Иркутская обл, Иркутск г, Сибирских Партизан ул, в районе остановка ""Кафе"" остановка ""Кафе""";Вт-Ср (10:00-20:00), Пт-Вс (10:00-20:00);52,349665;104,218249
YP51;СПб Гранд-Каньон2;194017, Санкт-Петербург г, Энгельса пр-кт, дом № 154, литера А ТЦ ГрандКаньон;Пн-Вс (10:00-22:00);60,058995;30,334952
GD56;Члб Магнитогорск14;454000, Челябинская обл, Магнитогорск г, Завенягина ул, дом № 10а ТЦ Мост-1;Пн (10:00-18:00), Ср (10:00-18:00), Пт-Вс (10:00-18:00);53,380524;58,97902
GD86;Члб Сим;456022, Челябинская обл, Ашинский р-н, Сим г, Кирова ул, напротив жилого дома 15;Вт-Чт (10:00-18:00), Сб-Вс (10:00-18:00);54,988043;57,687386
LS99;Томск ТЦ Мирамикс;634000, Томская обл, Томск г, Мира пр-кт, дом № 36;Пн-Вс (10:00-21:00);56,515016;84,974386
GN26;Крнд Джубга2;352844, Краснодарский край, Туапсинский р-н, Джубга кп, Черноморская ул, дом № 66/1;Пн-Вс (08:00-20:00);44,31049;38,701831
KG37;Крнд Крымск Синева ЕС;353380, Крымск г, Синева ул 13;Пн-Вс (08:00-20:00);44,92985;37,98745
R743;Галич2 ЕС;157201, Галич г, Свободы ул 1;Пн-Вс (09:00-19:00);58,3799;42,3459
W089;Кир Котельнич Советская ЕС;612600, Котельнич г, Советская ул 99;Пн-Ср (09:00-18:00), Пт (09:00-18:00), Вс (09:00-17:00);58,30301;48,34208
P176;СРТ Хвалынск ТЦ ЕС;г. Хвалынск,  Торговый центр, 1;Пн-Вс (08:00-18:00);52,49509;48,1046
W597;РТ Казань Ленинградская Бахетле2 ЕС;420000, Казань г, Ленинградская ул 27;Пн-Вс (10:00-21:00);55,86325;49,08491
RF17;Курск ТЦ Гринн ЕС;305000, Курск г, Энгельса ул 70;Пн-Вс (09:00-20:00);51,70593;36,16638
S743;Великий Устюг ТЦ Прокопьевский ЕС;162390, Великий Устюг г, Гледенская 61;Пн-Вс (09:00-19:00);60,77265;46,27228
UE48;ЕК ТЦ Глобус ЕС;620023, Екатеринбург г, Щербакова ул 4;Пн-Вс (10:00-22:00);56,78855;60,64902
GC46;ХМАО Сургут Аура;628406, Ханты-Мансийский АО, Сургут г, Нефтеюганское ш, дом № 1 ТЦ Аура;Пн-Вс (09:30-22:00);61,277559;73,36516
LA86;РТ Ижевск ТЦ Ленина;426075, Удмуртская Респ, Ижевск г, Ленина ул, дом № 138;Пн-Вс (10:00-21:00);56,847383;53,284288
GL34;Астр ТЦ Ярмарка;414040, Астраханская обл, Астрахань г, Вокзальная пл, дом № 13, литер А;Пн-Вс (10:00-22:00);46,359921;48,055347
GE66;ЕК Каменск-Уральский ТЦ Каменск;623428, Свердловская обл, Каменск-Уральский г, Победы пр-кт, дом № 65;Пн-Вс (09:00-21:00);56,424483;61,900745
P353;РТ Уфа Мега3 ЕС;450018, Уфа г, Рубежная 174;Пн-Вс (10:00-22:00);54,67455;55,92879
L514;Кубинка ТЦ Авиатор;"143070, Московская обл, Одинцовский р-н, Кубинка г, Наро-Фоминское ш, дом № 23 ТРЦ ""Авиатор""";Пн-Вс (10:00-20:00);55,560989;36,69874
YD16;Торопец;172840, Тверская обл, Торопец г, Советская ул, дом № 7/2;Пн-Вс (09:00-19:00);56,495471;31,643039
GO08;Рнд ТРК Вавилония;344092, Ростовская обл, Ростов-на-Дону г, Космонавтов пр-кт, дом № 2/2;Пн-Вс (10:00-22:00);47,280158;39,718307
LR14;Ирк Черемхово Шевченко;665401, Иркутская обл, Черемхово г, Шевченко ул, дом № 70;Пн (10:00-19:00), Ср-Пт (10:00-19:00), Вс (10:00-19:00);53,114346;103,156282
YP91;СПб Лодейное Поле;187700, Ленинградская обл, Лодейнопольский р-н, Лодейное Поле г, Ленина пр-кт, дом № 47А;Пн-Пт (10:00-19:00);60,734107;33,544346
YA36;Валуйки;309991, Белгородская обл, Валуйский р-н, Валуйки г, Клубная ул, дом № 2;Пн-Вс (08:00-18:00);50,200893;38,119091
LP03;Якутия Амга Ленина;678600, Саха /Якутия/ Респ, Амгинский у, Амга с, Ленина ул, дом № 7;Пн-Сб (09:00-19:00), Вс (09:00-18:00);59,64944;127,116657
LE24;СРТ Балаково ТЦ Грин Хаус;413863, Саратовская обл, Балаково г, Трнавская ул, дом № 24;Пн-Вс (10:00-21:00);52,022751;47,829543
L508;ТЦ Саларис;142784, Москва г, Московский п, Саларьево д, Киевское шоссе 23 км, дом № 1;Пн-Вс (10:00-22:00);55,621811;37,424048
LB97;РТ Самара ТЦ Аврора3;443069, Самарская обл, Самара г, Аэродромная ул, дом № 47, корпус А ТЦ Аврора;Пн-Вс (10:00-22:00);53,191329;50,188723
LS15;Крск Норильск Кайеркан Дом быта;663340, Красноярский край, Норильск г, Школьная ул, дом № 16 Красноярский край, г. Норильск, район Кайеркан, ул. Школьная , д. 16;Пн-Вс (11:00-20:00);69,350503;87,755043
U168;Члб ТЦ КС ЕС;454000, Челябинск г, Черкасская ул 15;Пн-Вс (10:00-21:00);55,23033;61,3792
S809;Архск ТЦ Петромост2 ЕС;163057, Архангельск г, Ленинградский пр 255;Пн-Вс (10:00-21:00);64,51034;40,66389
N920;Хкс Аскиз ЕС;655700, Аскиз пгт, Победы ул уч. 5-2;Пн-Пт (09:00-19:00), Сб-Вс (09:00-17:00);53,132395;90,534667
R066;Кинешма5 ЕС;155800, Кинешма г, Рылеевская ул 3;Пн-Вс (09:00-19:00);57,44203;42,16897
GA70;ЕК Нижний Тагил ТЦ Квадрат;622000, Свердловская обл, Нижний Тагил г, ул. Пархоменко 41 (на пересечении улиц Пархоменко - Серова);Пн-Вс (10:00-21:00);57,919746;59,965947
LZ46;Хаб Чегдомын;682030, Хабаровский край, Верхнебуреинский р-н, Чегдомын рп, Центральная ул, дом № 36;Пн-Вс (09:00-19:00);51,133707;133,034583
U611;ХМАО Сургут ТЦ Альбатрос ЕС;628400, Сургут г, Ленина пр-кт 37;Пн-Вс (09:00-22:00);61,25408;73,39146
YB58;Курск33;305007, Курская обл, Курск г, Сумская ул, дом № 44;Пн-Вс (09:00-21:00);51,710726;36,141811
GE37;ЯНАО Уренгой;629860, Ямало-Ненецкий АО, Пуровский р-н, Уренгой пгт, 3-й мкр, дом № 19 А ТЦ Айсберг;Пн-Вс (10:00-21:00);65,960532;78,375689
P701;ПНЗ Кирова2 ЕС;440000, Пенза г, Кирова ул 73;Пн-Вс (09:00-21:00);53,19841;45,02138
YP96;СПб Луга ТК Айсберг;188230, Ленинградская обл, Лужский р-н, Луга г, Урицкого пр-кт, дом № 77, корпус 3 ТК Айсберг;Пн-Вс (10:00-20:00);58,732686;29,844034
MV06;Чехов ТЦ Карнавал ЕС;"142300, Чехов г, Московская ул,вл.96""КАРНАВАЛ""";Пн-Вс (10:00-22:00);55,15345;37,45948
GA87;ЕК Омега2;620012, Свердловская обл, Екатеринбург г, Космонавтов пр-кт, дом № 41;Пн-Вс (09:00-21:00);56,899749;60,613267
P529;РТ Оренбург Гагарина4 ЕС;460051, Оренбург г, Гагарина пр-кт 48/3;Пн-Вс (09:30-21:00);51,77645;55,18504
LS08;Крск Лесосибирск Белинского;662543, Красноярский край, Лесосибирск г, Белинского ул, дом № 36 пом. 76;Вт (09:00-19:00), Чт-Вс (09:00-19:00);58,192427;92,525917
L128;Троицк2;142191, Москва г, Троицк г, Академическая пл, дом № 3;Пн-Вс (09:00-21:00);55,815792;37,380031
P193;РТ Сорочинск Володарского ЕС;461900, Оренбургская обл., г. Сорочинск, ул. Володарского, д. 16, корп. А;Пн-Вс (09:00-20:00);52,43145;53,15754
L544;Тверская9;125009, Москва г, Тверская ул, дом № 17;Пн-Вс (11:00-21:00);55,758748;37,611583
KD42;РСО Владикавказ Владикавказская ЕС;362045, Владикавказ г, Владикавказская 26;Пн-Вс (08:00-20:00);43,04864;44,63274
S022;Калин Светлый ЕС;238340, Светлый г, Горького ул 13Г;Пн-Пт (10:00-18:00);54,67662;20,13805
GB42;Крг Макушино;641600, Курганская обл, Макушинский р-н, Макушино г, Ленина ул, дом № 66А;Пн-Вс (09:00-19:00);55,206257;67,249742
ND26;КО Нкуз ТЦ Сити Молл2 ЕС;Новокузнецк г, Кирова ул, д. 55, пом. 1053;Пн-Вс (10:00-22:00);53,75836;87,13764
R565;Шацк ЕС;391550, Шацк г, Комсомольская ул 2А;Пн-Пт (09:00-19:00);54,025;41,7095
LZ40;Якутск Ленина2;677000, Саха /Якутия/ Респ, Якутск г, Ленина пр-кт, дом № 9;Пн-Вс (09:00-20:00);62,032327;129,743156
KG75;ЧР Грозный Лорсанова ЕС;364051, Грозный г, Лорсанова ул 1А;Пн-Вс (09:00-18:00);43,32648;45,68774
NE96;НСО Довольное ЕС;Новосибирская область, с.Довольное, ул. Ленина, 108;Пн-Пт (09:00-18:00), Сб-Вс (10:00-17:00);54,49611;79,66217
GB24;ЕК ТЦ Кировский;620072, Свердловская обл, Екатеринбург г, Сыромолотова ул, дом № 22 ТЦ Кировский;Пн-Вс (10:00-20:00);56,834608;60,682455
L488;Красково2;140050, Московская обл, Люберецкий р-н, Красково п, Карла Маркса ул, дом № 117/21;Пн-Вс (09:00-21:00);55,66048;37,991819
GO24;РСО Владикавказ Куйбышева;362025, Северная Осетия - Алания Респ, Владикавказ г, Куйбышева ул, дом № 21;Пн-Вс (08:00-20:00);43,032103;44,697107
YO46;Архск Северодвинск Мира15;164509, Архангельская обл, Северодвинск г, Мира ул, дом № 15;Пн-Вс (11:00-19:00);64,595419;39,810504
GO99;Крнд Анапа4;353440, Краснодарский край, Анапский р-н, Анапа г, Крымская ул, дом № 151;Пн-Вс (09:00-21:00);44,897991;37,324017
LS19;Крск Норильск ТЦ Арена;663319, Красноярский край, Норильск г, Металлургов пл, дом № 10 1 этаж;Пн-Вс (10:00-22:00);69,360224;88,18432
GE24;ЯНАО Новый Уренгой Проспект;"629300, Ямало-Ненецкий АО, Новый Уренгой г, Ленинградский пр-кт, с западной стороны от торгового центра ""Белые Ночи""";Пн-Вс (09:00-21:00);66,084921;76,685936
L278;Звенигород3;143180, Московская обл, Звенигород г, Московская ул, дом № 20/15;Пн-Вс (09:00-21:00);55,729544;36,85846
